"","geneID_nl_vs_h","normhits_score_nl_vs_h","decision_nl_vs_h"
"49345","X49345",0,"Rejected"
"49346","XLOC_l2_015090.2",0,"Rejected"
"49347","XLOC_005988",0,"Rejected"
"49348","C20orf79",0,"Rejected"
"49349","CLEC1A",0,"Rejected"
"49350","ZNF738",0,"Rejected"
"49351","XLOC_000336",0,"Rejected"
"49352","NID1",0,"Rejected"
"49353","X49353",0,"Rejected"
"49354","XLOC_001836",0,"Rejected"
"49355","LOC100507007",0,"Rejected"
"49356","C9orf68.2",0,"Rejected"
"49357","X49357",0,"Rejected"
"49358","XLOC_008874",0,"Rejected"
"49359","XLOC_005348",0,"Rejected"
"49360","XLOC_011132",0,"Rejected"
"49361","B3GNT3",0,"Rejected"
"49362","C9orf69",0,"Rejected"
"49363","XLOC_001441",0,"Rejected"
"49364","XLOC_013270",0,"Rejected"
"49365","ALG1.2",0,"Rejected"
"49366","INPP5K",0,"Rejected"
"49367","NEK2",0,"Rejected"
"49368","XLOC_009599",0,"Rejected"
"49369","VPS72.8",0,"Rejected"
"49370","UBAP2.2",0,"Rejected"
"49371","CNOT7",0,"Rejected"
"49372","X49372",0,"Rejected"
"49373","DOCK4",0,"Rejected"
"49374","X49374",0,"Rejected"
"49375","KLHL31",0,"Rejected"
"49376","ITGAD.1",0,"Rejected"
"49377","LOC100129917.1",0,"Rejected"
"49378","X49378",0,"Rejected"
"49379","NDNF.6",0,"Rejected"
"49380","TM4SF1.1",0,"Rejected"
"49381","ZNF81.2",0,"Rejected"
"49382","XLOC_014418",0,"Rejected"
"49383","XLOC_002918.1",0,"Rejected"
"49384","X49384",0,"Rejected"
"49385","XLOC_012160.1",0,"Rejected"
"49386","KCNQ3.8",0,"Rejected"
"49387","XLOC_004699",0,"Rejected"
"49388","CHST2.1",0,"Rejected"
"49389","LOC100506553",0,"Rejected"
"49390","RBPMS.1",0,"Rejected"
"49391","SYK.7",0,"Rejected"
"49392","MSH3.6",0,"Rejected"
"49393","LOC285758.1",0,"Rejected"
"49394","SNORD38A",0,"Rejected"
"49395","LOC648987.2",0,"Rejected"
"49396","XLOC_013706",0,"Rejected"
"49397","XLOC_l2_011170",0,"Rejected"
"49398","X49398",0,"Rejected"
"49399","PPP6R3",0,"Rejected"
"49400","TAF1.9",0,"Rejected"
"49401","LOC100289065",0,"Rejected"
"49402","ZCCHC6.9",0,"Rejected"
"49403","CCDC54.8",0,"Rejected"
"49404","X49404",0,"Rejected"
"49405","SNORA51",0,"Rejected"
"49406","X49406",0,"Rejected"
"49407","LOC728054",0,"Rejected"
"49408","MGAT4C.7",0,"Rejected"
"49409","XLOC_011401.1",0,"Rejected"
"49410","ARRDC3",0,"Rejected"
"49411","MAT1A",0,"Rejected"
"49412","FAM123B",0,"Rejected"
"49413","TASP1.9",0,"Rejected"
"49414","XLOC_008207",0,"Rejected"
"49415","XLOC_l2_011095.3",0,"Rejected"
"49416","ZDHHC22",0,"Rejected"
"49417","X49417",0,"Rejected"
"49418","GOLGA8A.1",0,"Rejected"
"49419","NOB1.8",0,"Rejected"
"49420","LELP1",0,"Rejected"
"49421","XLOC_011259.1",0,"Rejected"
"49422","BDNF.AS1",0,"Rejected"
"49423","CSHL1",0,"Rejected"
"49424","STAT3.9",0,"Rejected"
"49425","XLOC_l2_000866.1",0,"Rejected"
"49426","X49426",0,"Rejected"
"49427","X49427",0,"Rejected"
"49428","LOC100507190",0,"Rejected"
"49429","FAM176A.9",0,"Rejected"
"49430","ACTBL2",0,"Rejected"
"49431","X49431",0,"Rejected"
"49432","ATP9B.9",0,"Rejected"
"49433","XLOC_013842",0,"Rejected"
"49434","XLOC_009937.3",0,"Rejected"
"49435","XLOC_l2_009139.2",0,"Rejected"
"49436","XLOC_001306",0,"Rejected"
"49437","X49437",0,"Rejected"
"49438","KIAA1654",0,"Rejected"
"49439","SEC22C.1",0,"Rejected"
"49440","SLC7A8.1",0,"Rejected"
"49441","METTL3",0,"Rejected"
"49442","LOC100288069.2",0,"Rejected"
"49443","XLOC_013657.1",0,"Rejected"
"49444","LOC100506853.1",0,"Rejected"
"49445","IGF2BP1.8",0,"Rejected"
"49446","X49446",0,"Rejected"
"49447","Q49AT5",0,"Rejected"
"49448","POM121.1",0,"Rejected"
"49449","X49449",0,"Rejected"
"49450","PMS1.2",0,"Rejected"
"49451","IQCB1",0,"Rejected"
"49452","ATF7IP.5",0,"Rejected"
"49453","GLIPR1L2.2",0,"Rejected"
"49454","LRRC14B",0,"Rejected"
"49455","X49455",0,"Rejected"
"49456","XLOC_013588",0,"Rejected"
"49457","XLOC_007431",0,"Rejected"
"49458","ZNF846",0,"Rejected"
"49459","XLOC_000580",0,"Rejected"
"49460","XLOC_013290",0,"Rejected"
"49461","MAPK1.6",0,"Rejected"
"49462","CDC20",0,"Rejected"
"49463","X49463",0,"Rejected"
"49464","X49464",0,"Rejected"
"49465","X49465",0,"Rejected"
"49466","XLOC_l2_015967",0,"Rejected"
"49467","XLOC_002961",0,"Rejected"
"49468","XLOC_007738",0,"Rejected"
"49469","CABP7",0,"Rejected"
"49470","C1orf159.2",0,"Rejected"
"49471","XLOC_002769.1",0,"Rejected"
"49472","XLOC_l2_003881",0,"Rejected"
"49473","X49473",0,"Rejected"
"49474","GLIPR2",0,"Rejected"
"49475","X49475",0,"Rejected"
"49476","X49476",0,"Rejected"
"49477","XLOC_000185",0,"Rejected"
"49478","GLTPD2",0,"Rejected"
"49479","DCUN1D1",0,"Rejected"
"49480","LRRN2.7",0,"Rejected"
"49481","XLOC_l2_014050",0,"Rejected"
"49482","XLOC_l2_004208.2",0,"Rejected"
"49483","XLOC_l2_009332.2",0,"Rejected"
"49484","RGS20",0,"Rejected"
"49485","MUC16.1",0,"Rejected"
"49486","X49486",0,"Rejected"
"49487","TRIT1.8",0,"Rejected"
"49488","FAIM",0,"Rejected"
"49489","MEIS2",0,"Rejected"
"49490","MCM4",0,"Rejected"
"49491","HDHD1.1",0,"Rejected"
"49492","XLOC_006252.1",0,"Rejected"
"49493","MRPL19.10",0,"Rejected"
"49494","PARP6.1",0,"Rejected"
"49495","X49495",0,"Rejected"
"49496","FHAD1.2",0,"Rejected"
"49497","X49497",0,"Rejected"
"49498","LOC100127946",0,"Rejected"
"49499","XLOC_l2_000649",0,"Rejected"
"49500","TRIM72",0,"Rejected"
"49501","SERPINB12.7",0,"Rejected"
"49502","PRLR.1",0,"Rejected"
"49503","NUDT2.7",0,"Rejected"
"49504","TNKS1BP1",0,"Rejected"
"49505","LOC100129034",0,"Rejected"
"49506","UCK2",0,"Rejected"
"49507","LOC340107",0,"Rejected"
"49508","OLFM1.1",0,"Rejected"
"49509","KIAA0586.7",0,"Rejected"
"49510","OR7D2",0,"Rejected"
"49511","XLOC_010398",0,"Rejected"
"49512","PHEX.7",0,"Rejected"
"49513","MTG1",0,"Rejected"
"49514","UBA6",0,"Rejected"
"49515","CCL8",0,"Rejected"
"49516","ERGIC1",0,"Rejected"
"49517","LOC100128482",0,"Rejected"
"49518","C2orf3.10",0,"Rejected"
"49519","PPP1R18.1",0,"Rejected"
"49520","X49520",0,"Rejected"
"49521","FMO2",0,"Rejected"
"49522","LOC100128191",0,"Rejected"
"49523","OSCP1.9",0,"Rejected"
"49524","X49524",0,"Rejected"
"49525","X49525",0,"Rejected"
"49526","LINC00310.2",0,"Rejected"
"49527","X49527",0,"Rejected"
"49528","X49528",0,"Rejected"
"49529","XLOC_005171",0,"Rejected"
"49530","APOOL",0,"Rejected"
"49531","CBX5.1",0,"Rejected"
"49532","TEX22",0,"Rejected"
"49533","XLOC_012683",0,"Rejected"
"49534","CENPN.2",0,"Rejected"
"49535","VNN2.9",0,"Rejected"
"49536","X49536",0,"Rejected"
"49537","SARNP",0,"Rejected"
"49538","X49538",0,"Rejected"
"49539","XLOC_002970",0,"Rejected"
"49540","CLCNKB",0,"Rejected"
"49541","SUCLA2.7",0,"Rejected"
"49542","PTPRN2",0,"Rejected"
"49543","XLOC_003994",0,"Rejected"
"49544","EFR3B.3",0,"Rejected"
"49545","X49545",0,"Rejected"
"49546","LOC283888",0,"Rejected"
"49547","OR6B2",0,"Rejected"
"49548","XLOC_l2_008546.2",0,"Rejected"
"49549","XLOC_l2_007876.1",0,"Rejected"
"49550","TTTY7",0,"Rejected"
"49551","PIWIL1.5",0,"Rejected"
"49552","EIF5B.6",0,"Rejected"
"49553","LALBA.8",0,"Rejected"
"49554","FAM58A.1",0,"Rejected"
"49555","ATXN2",0,"Rejected"
"49556","Q20ZE8.1",0,"Rejected"
"49557","XLOC_001958.8",0,"Rejected"
"49558","X49558",0,"Rejected"
"49559","X49559",0,"Rejected"
"49560","XLOC_002650",0,"Rejected"
"49561","OR52E4",0,"Rejected"
"49562","THBS3.1",0,"Rejected"
"49563","COL11A2.2",0,"Rejected"
"49564","RIMKLA",0,"Rejected"
"49565","NPFF",0,"Rejected"
"49566","GPC5.7",0,"Rejected"
"49567","PET112",0,"Rejected"
"49568","WNT10A.8",0,"Rejected"
"49569","X49569",0,"Rejected"
"49570","LRRC72.1",0,"Rejected"
"49571","LOC100506119.6",0,"Rejected"
"49572","FIBP",0,"Rejected"
"49573","PPIP5K2.6",0,"Rejected"
"49574","UBE2CBP.3",0,"Rejected"
"49575","MAP7D1.1",0,"Rejected"
"49576","XLOC_009247.1",0,"Rejected"
"49577","AQR",0,"Rejected"
"49578","ITM2A",0,"Rejected"
"49579","XLOC_l2_002033.9",0,"Rejected"
"49580","XLOC_000983.1",0,"Rejected"
"49581","PARD6A",0,"Rejected"
"49582","X49582",0,"Rejected"
"49583","ERBB4.1",0,"Rejected"
"49584","X49584",0,"Rejected"
"49585","NDN.8",0,"Rejected"
"49586","PTPLB.1",0,"Rejected"
"49587","RS1",0,"Rejected"
"49588","RNF7.9",0,"Rejected"
"49589","MAGEE1.8",0,"Rejected"
"49590","SRSF4",0,"Rejected"
"49591","XLOC_005127.3",0,"Rejected"
"49592","XLOC_002411",0,"Rejected"
"49593","X49593",0,"Rejected"
"49594","XLOC_l2_015315.3",0,"Rejected"
"49595","ZNF805.1",0,"Rejected"
"49596","SEC14L2.1",0,"Rejected"
"49597","NPHP1",0,"Rejected"
"49598","X49598",0,"Rejected"
"49599","XLOC_012614",0,"Rejected"
"49600","XLOC_007432",0,"Rejected"
"49601","XLOC_002075.1",0,"Rejected"
"49602","LOC100506982",0,"Rejected"
"49603","LOC339894.7",0,"Rejected"
"49604","ZNF197.1",0,"Rejected"
"49605","CCDC76.2",0,"Rejected"
"49606","DLC1.8",0,"Rejected"
"49607","PLCB4.1",0,"Rejected"
"49608","C8orf66",0,"Rejected"
"49609","CSNK2A1.9",0,"Rejected"
"49610","PDCL.1",0,"Rejected"
"49611","OVCH1",0,"Rejected"
"49612","HS3ST6",0,"Rejected"
"49613","XLOC_009582.1",0,"Rejected"
"49614","SEPP1.6",0,"Rejected"
"49615","LOC144486",0,"Rejected"
"49616","LINC00486.2",0,"Rejected"
"49617","MAGEB2",0,"Rejected"
"49618","XRCC4.5",0,"Rejected"
"49619","X49619",0,"Rejected"
"49620","SEMA4C.8",0,"Rejected"
"49621","TUBA4A.2",0,"Rejected"
"49622","FCRLB.1",0,"Rejected"
"49623","XLOC_003660",0,"Rejected"
"49624","XLOC_012097.1",0,"Rejected"
"49625","RIOK2.8",0,"Rejected"
"49626","UBE2Q2P2.1",0,"Rejected"
"49627","XLOC_006316.2",0,"Rejected"
"49628","XLOC_001323",0,"Rejected"
"49629","X49629",0,"Rejected"
"49630","SMC1B",0,"Rejected"
"49631","TLX2",0,"Rejected"
"49632","LOC440386.1",0,"Rejected"
"49633","ICAM5.6",0,"Rejected"
"49634","GART.1",0,"Rejected"
"49635","LOC100507244",0,"Rejected"
"49636","FAM9B",0,"Rejected"
"49637","PISD",0,"Rejected"
"49638","X49638",0,"Rejected"
"49639","X49639",0,"Rejected"
"49640","USP45.2",0,"Rejected"
"49641","XLOC_005997",0,"Rejected"
"49642","X49642",0,"Rejected"
"49643","XLOC_011131",0,"Rejected"
"49644","X49644",0,"Rejected"
"49645","XLOC_002012",0,"Rejected"
"49646","ARMCX1",0,"Rejected"
"49647","OR7C2.7",0,"Rejected"
"49648","XLOC_002075.2",0,"Rejected"
"49649","PPP2R2A.9",0,"Rejected"
"49650","TTTY15.1",0,"Rejected"
"49651","XLOC_004829.3",0,"Rejected"
"49652","X49652",0,"Rejected"
"49653","CDCP1.6",0,"Rejected"
"49654","ATP11A",0,"Rejected"
"49655","TSIX.10",0,"Rejected"
"49656","XLOC_014022",0,"Rejected"
"49657","XLOC_001546",0,"Rejected"
"49658","X49658",0,"Rejected"
"49659","XLOC_003400",0,"Rejected"
"49660","MARCH2",0,"Rejected"
"49661","FNDC8",0,"Rejected"
"49662","RBMXL2",0,"Rejected"
"49663","CPLX3.7",0,"Rejected"
"49664","HSPB11.1",0,"Rejected"
"49665","DZIP1L",0,"Rejected"
"49666","AGR2",0,"Rejected"
"49667","CACNA1C.2",0,"Rejected"
"49668","SWI5",0,"Rejected"
"49669","LOC100287765.7",0,"Rejected"
"49670","AMPD1",0,"Rejected"
"49671","MTRNR2L7",0,"Rejected"
"49672","X49672",0,"Rejected"
"49673","XLOC_004727.2",0,"Rejected"
"49674","X49674",0,"Rejected"
"49675","RPL26.2",0,"Rejected"
"49676","ABCC6.9",0,"Rejected"
"49677","GRM2",0,"Rejected"
"49678","NUP35.9",0,"Rejected"
"49679","TRIM39.1",0,"Rejected"
"49680","XLOC_004059",0,"Rejected"
"49681","RBP7",0,"Rejected"
"49682","CNTN2",0,"Rejected"
"49683","PTGS2.8",0,"Rejected"
"49684","VLDLR.1",0,"Rejected"
"49685","X49685",0,"Rejected"
"49686","EDF1",0,"Rejected"
"49687","HTR2C.1",0,"Rejected"
"49688","NELF.1",0,"Rejected"
"49689","MSI2.1",0,"Rejected"
"49690","COX7C.8",0,"Rejected"
"49691","SUPT16H",0,"Rejected"
"49692","XLOC_000175",0,"Rejected"
"49693","XLOC_000948.1",0,"Rejected"
"49694","LOC100128531",0,"Rejected"
"49695","FOXF2.7",0,"Rejected"
"49696","CLNS1A",0,"Rejected"
"49697","XLOC_007820",0,"Rejected"
"49698","LOC100506302",0,"Rejected"
"49699","CHN1",0,"Rejected"
"49700","MTHFD2L.6",0,"Rejected"
"49701","ZNF193.8",0,"Rejected"
"49702","ATP10B.1",0,"Rejected"
"49703","LOC100505854.1",0,"Rejected"
"49704","PCDHA13",0,"Rejected"
"49705","ZFYVE28.1",0,"Rejected"
"49706","XLOC_l2_008140.1",0,"Rejected"
"49707","X49707",0,"Rejected"
"49708","X49708",0,"Rejected"
"49709","XLOC_001952.4",0,"Rejected"
"49710","XLOC_008522",0,"Rejected"
"49711","X49711",0,"Rejected"
"49712","MXI1.2",0,"Rejected"
"49713","ITGAX.1",0,"Rejected"
"49714","SGMS2",0,"Rejected"
"49715","XLOC_l2_011911.4",0,"Rejected"
"49716","XLOC_003551",0,"Rejected"
"49717","NINJ2",0,"Rejected"
"49718","X49718",0,"Rejected"
"49719","CMTM1.7",0,"Rejected"
"49720","LOC100499183.1",0,"Rejected"
"49721","XLOC_004864",0,"Rejected"
"49722","GLP1R",0,"Rejected"
"49723","HADHB.1",0,"Rejected"
"49724","X49724",0,"Rejected"
"49725","S100A1.1",0,"Rejected"
"49726","SIKE1",0,"Rejected"
"49727","XLOC_010940",0,"Rejected"
"49728","HRASLS2.7",0,"Rejected"
"49729","C16orf92",0,"Rejected"
"49730","XLOC_002473.5",0,"Rejected"
"49731","X49731",0,"Rejected"
"49732","X49732",0,"Rejected"
"49733","FGR.6",0,"Rejected"
"49734","CHRNA5",0,"Rejected"
"49735","LOC100507039",0,"Rejected"
"49736","CECR7.1",0,"Rejected"
"49737","CST11.8",0,"Rejected"
"49738","MGC39584.3",0,"Rejected"
"49739","ERV18.1",0,"Rejected"
"49740","ACSBG1.1",0,"Rejected"
"49741","MARCH7.7",0,"Rejected"
"49742","XLOC_l2_014876",0,"Rejected"
"49743","TAF5",0,"Rejected"
"49744","LOC149773.4",0,"Rejected"
"49745","WDR52.1",0,"Rejected"
"49746","TCF20.1",0,"Rejected"
"49747","LOC100653003",0,"Rejected"
"49748","XLOC_007235",0,"Rejected"
"49749","NAIF1",0,"Rejected"
"49750","X49750",0,"Rejected"
"49751","X49751",0,"Rejected"
"49752","C17orf89.1",0,"Rejected"
"49753","TOMM5",0,"Rejected"
"49754","MAPK12.1",0,"Rejected"
"49755","HS3ST3B1.1",0,"Rejected"
"49756","XLOC_005397.2",0,"Rejected"
"49757","EDN1.7",0,"Rejected"
"49758","X49758",0,"Rejected"
"49759","TTC3.8",0,"Rejected"
"49760","SARDH.1",0,"Rejected"
"49761","XLOC_000745.1",0,"Rejected"
"49762","SMCR7L.8",0,"Rejected"
"49763","SNORD43",0,"Rejected"
"49764","LOC100507470",0,"Rejected"
"49765","XLOC_000529",0,"Rejected"
"49766","X49766",0,"Rejected"
"49767","GULP1.2",0,"Rejected"
"49768","XLOC_l2_010625.1",0,"Rejected"
"49769","BCL2L13.9",0,"Rejected"
"49770","X49770",0,"Rejected"
"49771","AFF2.2",0,"Rejected"
"49772","X49772",0,"Rejected"
"49773","FLJ37035.1",0,"Rejected"
"49774","X49774",0,"Rejected"
"49775","XLOC_008165",0,"Rejected"
"49776","SHC2.1",0,"Rejected"
"49777","XLOC_011102",0,"Rejected"
"49778","LOC338579",0,"Rejected"
"49779","ANKRD54.9",0,"Rejected"
"49780","X49780",0,"Rejected"
"49781","ANK1.1",0,"Rejected"
"49782","X49782",0,"Rejected"
"49783","GPC5.8",0,"Rejected"
"49784","GABBR1.1",0,"Rejected"
"49785","CNTRL.2",0,"Rejected"
"49786","XLOC_013535",0,"Rejected"
"49787","MSTO2P",0,"Rejected"
"49788","X49788",0,"Rejected"
"49789","INSM1.8",0,"Rejected"
"49790","SPOPL",0,"Rejected"
"49791","TYW5",0,"Rejected"
"49792","SUGT1P1",0,"Rejected"
"49793","CRYGD",0,"Rejected"
"49794","HSP90AA1.7",0,"Rejected"
"49795","XLOC_011111",0,"Rejected"
"49796","P4HTM.7",0,"Rejected"
"49797","EPHA4.7",0,"Rejected"
"49798","BNIPL.1",0,"Rejected"
"49799","AGT.5",0,"Rejected"
"49800","RBPJL",0,"Rejected"
"49801","XLOC_012387",0,"Rejected"
"49802","HPVC1",0,"Rejected"
"49803","PELI2",0,"Rejected"
"49804","TSHZ2",0,"Rejected"
"49805","CRB2.1",0,"Rejected"
"49806","X49806",0,"Rejected"
"49807","CRISPLD2.7",0,"Rejected"
"49808","X49808",0,"Rejected"
"49809","Q9EPR2",0,"Rejected"
"49810","ANKRD22",0,"Rejected"
"49811","KEAP1.5",0,"Rejected"
"49812","XLOC_l2_013153.4",0,"Rejected"
"49813","ZNF843",0,"Rejected"
"49814","ITGAM.6",0,"Rejected"
"49815","LRRC33",0,"Rejected"
"49816","ANO1.AS2",0,"Rejected"
"49817","GORASP1",0,"Rejected"
"49818","LINC00265.5",0,"Rejected"
"49819","X49819",0,"Rejected"
"49820","USF2.1",0,"Rejected"
"49821","FAM102A.6",0,"Rejected"
"49822","ST3GAL3.2",0,"Rejected"
"49823","UNKL.9",0,"Rejected"
"49824","XLOC_000083",0,"Rejected"
"49825","SPON1",0,"Rejected"
"49826","X49826",0,"Rejected"
"49827","APP.1",0,"Rejected"
"49828","OCLM.9",0,"Rejected"
"49829","NPFFR1",0,"Rejected"
"49830","LOC143666",0,"Rejected"
"49831","GOLGB1.1",0,"Rejected"
"49832","LOC100652742",0,"Rejected"
"49833","LOC401357.4",0,"Rejected"
"49834","C11orf95.1",0,"Rejected"
"49835","AKAP4.9",0,"Rejected"
"49836","X49836",0,"Rejected"
"49837","X49837",0,"Rejected"
"49838","B3GALTL",0,"Rejected"
"49839","X49839",0,"Rejected"
"49840","XLOC_010496",0,"Rejected"
"49841","LOC283914",0,"Rejected"
"49842","KIAA1804",0,"Rejected"
"49843","TRIM43.1",0,"Rejected"
"49844","X49844",0,"Rejected"
"49845","MRPL1",0,"Rejected"
"49846","XLOC_000041.1",0,"Rejected"
"49847","ORAI3.7",0,"Rejected"
"49848","LOC100506924.4",0,"Rejected"
"49849","EYS.5",0,"Rejected"
"49850","UGT2A2",0,"Rejected"
"49851","X49851",0,"Rejected"
"49852","RPL41",0,"Rejected"
"49853","GSTT2B",0,"Rejected"
"49854","DSCR3.2",0,"Rejected"
"49855","XLOC_l2_011885.1",0,"Rejected"
"49856","XLOC_003970.2",0,"Rejected"
"49857","ACACB.2",0,"Rejected"
"49858","X49858",0,"Rejected"
"49859","RPS6KC1.8",0,"Rejected"
"49860","GRM7.1",0,"Rejected"
"49861","X49861",0,"Rejected"
"49862","DHRS7.8",0,"Rejected"
"49863","ABCB1.8",0,"Rejected"
"49864","X49864",0,"Rejected"
"49865","CCNA2.7",0,"Rejected"
"49866","MANBAL.1",0,"Rejected"
"49867","SUSD5",0,"Rejected"
"49868","X49868",0,"Rejected"
"49869","XLOC_l2_004706.2",0,"Rejected"
"49870","SLC15A4.1",0,"Rejected"
"49871","XLOC_010392",0,"Rejected"
"49872","NMUR2.7",0,"Rejected"
"49873","X49873",0,"Rejected"
"49874","X49874",0,"Rejected"
"49875","XLOC_005034",0,"Rejected"
"49876","CACNA1B.3",0,"Rejected"
"49877","IDO1.6",0,"Rejected"
"49878","X49878",0,"Rejected"
"49879","X49879",0,"Rejected"
"49880","CHST6.1",0,"Rejected"
"49881","XLOC_005866.1",0,"Rejected"
"49882","XLOC_001872",0,"Rejected"
"49883","TBP.8",0,"Rejected"
"49884","UFD1L.1",0,"Rejected"
"49885","EML4.1",0,"Rejected"
"49886","X49886",0,"Rejected"
"49887","XLOC_008964",0,"Rejected"
"49888","LOC92249.5",0,"Rejected"
"49889","OAZ2.8",0,"Rejected"
"49890","HOXD9.1",0,"Rejected"
"49891","ERGIC2.8",0,"Rejected"
"49892","ZNF300.8",0,"Rejected"
"49893","BPNT1.7",0,"Rejected"
"49894","PRR15L.7",0,"Rejected"
"49895","BACE1.2",0,"Rejected"
"49896","RHBG.1",0,"Rejected"
"49897","CEBPZ.7",0,"Rejected"
"49898","MLLT6.1",0,"Rejected"
"49899","HLA.DOA",0,"Rejected"
"49900","NF2",0,"Rejected"
"49901","X49901",0,"Rejected"
"49902","XLOC_001410",0,"Rejected"
"49903","LOC283854.1",0,"Rejected"
"49904","TAF10",0,"Rejected"
"49905","XLOC_013459",0,"Rejected"
"49906","FUT1.6",0,"Rejected"
"49907","ZNF189",0,"Rejected"
"49908","CYP4B1.9",0,"Rejected"
"49909","X49909",0,"Rejected"
"49910","XLOC_l2_001273",0,"Rejected"
"49911","XLOC_l2_005116",0,"Rejected"
"49912","XLOC_010471.2",0,"Rejected"
"49913","RFC4",0,"Rejected"
"49914","PDE4DIP.11",0,"Rejected"
"49915","TAF7",0,"Rejected"
"49916","LCN8",0,"Rejected"
"49917","X49917",0,"Rejected"
"49918","ZSCAN12.1",0,"Rejected"
"49919","HSFY2.1",0,"Rejected"
"49920","ERBB2.9",0,"Rejected"
"49921","NAA20.4",0,"Rejected"
"49922","HIST2H4B",0,"Rejected"
"49923","XLOC_l2_012870",0,"Rejected"
"49924","SCFD1.1",0,"Rejected"
"49925","XLOC_011219",0,"Rejected"
"49926","TRIM3.1",0,"Rejected"
"49927","LOC100271722.4",0,"Rejected"
"49928","XLOC_010544",0,"Rejected"
"49929","PEX13",0,"Rejected"
"49930","GNB3",0,"Rejected"
"49931","GSTA4.6",0,"Rejected"
"49932","MKLN1.1",0,"Rejected"
"49933","X49933",0,"Rejected"
"49934","STT3A.8",0,"Rejected"
"49935","KLRAP1",0,"Rejected"
"49936","ATP2A2.1",0,"Rejected"
"49937","CD58.1",0,"Rejected"
"49938","XLOC_l2_006862",0,"Rejected"
"49939","XLOC_002719",0,"Rejected"
"49940","PCDH1.1",0,"Rejected"
"49941","XLOC_008659.1",0,"Rejected"
"49942","PNISR.9",0,"Rejected"
"49943","P2RY12",0,"Rejected"
"49944","X49944",0,"Rejected"
"49945","XLOC_003719.1",0,"Rejected"
"49946","SNORD4B",0,"Rejected"
"49947","RPL10.2",0,"Rejected"
"49948","MED10.8",0,"Rejected"
"49949","XLOC_000236.1",0,"Rejected"
"49950","XLOC_005890",0,"Rejected"
"49951","X49951",0,"Rejected"
"49952","FAM167A.1",0,"Rejected"
"49953","NFKB1.7",0,"Rejected"
"49954","KALRN.4",0,"Rejected"
"49955","SEPT9.9",0,"Rejected"
"49956","DDX6.1",0,"Rejected"
"49957","RNF20",0,"Rejected"
"49958","X49958",0,"Rejected"
"49959","LOC100507404.2",0,"Rejected"
"49960","XLOC_006353",0,"Rejected"
"49961","AMIGO2",0,"Rejected"
"49962","WT1.8",0,"Rejected"
"49963","TSSK6",0,"Rejected"
"49964","XLOC_000506",0,"Rejected"
"49965","STON1.GTF2A1L.2",0,"Rejected"
"49966","AIMP2",0,"Rejected"
"49967","PRSS12.8",0,"Rejected"
"49968","LOC285547",0,"Rejected"
"49969","ASGR1.7",0,"Rejected"
"49970","X49970",0,"Rejected"
"49971","X49971",0,"Rejected"
"49972","LCN1.1",0,"Rejected"
"49973","LOC100505909.1",0,"Rejected"
"49974","XLOC_l2_013153.5",0,"Rejected"
"49975","INHBA.7",0,"Rejected"
"49976","LOC100507073",0,"Rejected"
"49977","PIK3C2A",0,"Rejected"
"49978","ZKSCAN4",0,"Rejected"
"49979","PPIA.10",0,"Rejected"
"49980","X49980",0,"Rejected"
"49981","X49981",0,"Rejected"
"49982","B3GALT1.9",0,"Rejected"
"49983","X49983",0,"Rejected"
"49984","XLOC_004764",0,"Rejected"
"49985","MOB1A.8",0,"Rejected"
"49986","MIF.7",0,"Rejected"
"49987","GABRA4",0,"Rejected"
"49988","SUOX",0,"Rejected"
"49989","FARP2.1",0,"Rejected"
"49990","P2RX5.1",0,"Rejected"
"49991","X49991",0,"Rejected"
"49992","SHKBP1",0,"Rejected"
"49993","ASPN",0,"Rejected"
"49994","XLOC_001547",0,"Rejected"
"49995","CRISP2",0,"Rejected"
"49996","LOC100652850",0,"Rejected"
"49997","KIAA1430.1",0,"Rejected"
"49998","BEND6.1",0,"Rejected"
"49999","RPS27.2",0,"Rejected"
"50000","KIAA1919",0,"Rejected"
"50001","PAFAH1B1.8",0,"Rejected"
"50002","FLJ33996",0,"Rejected"
"50003","ZNF878",0,"Rejected"
"50004","X50004",0,"Rejected"
"50005","LRPPRC.1",0,"Rejected"
"50006","LRRC7.1",0,"Rejected"
"50007","TSPAN7.3",0,"Rejected"
"50008","SLAMF1",0,"Rejected"
"50009","DTL.7",0,"Rejected"
"50010","CLEC4C",0,"Rejected"
"50011","ISPD.2",0,"Rejected"
"50012","LOC284837.2",0,"Rejected"
"50013","DDI2",0,"Rejected"
"50014","LOC401490",0,"Rejected"
"50015","XLOC_013240",0,"Rejected"
"50016","XLOC_011947",0,"Rejected"
"50017","XLOC_007761",0,"Rejected"
"50018","C12orf62",0,"Rejected"
"50019","CREB3L4",0,"Rejected"
"50020","MILR1",0,"Rejected"
"50021","C10orf11.7",0,"Rejected"
"50022","USP16.1",0,"Rejected"
"50023","MIIP",0,"Rejected"
"50024","C18orf21.9",0,"Rejected"
"50025","C5orf30.7",0,"Rejected"
"50026","IGFBP2.7",0,"Rejected"
"50027","LOC100505530",0,"Rejected"
"50028","SLC25A3",0,"Rejected"
"50029","XLOC_001314",0,"Rejected"
"50030","PITHD1",0,"Rejected"
"50031","X50031",0,"Rejected"
"50032","CUX2",0,"Rejected"
"50033","XLOC_002736.1",0,"Rejected"
"50034","PRDM12",0,"Rejected"
"50035","MIR137HG",0,"Rejected"
"50036","XLOC_012456",0,"Rejected"
"50037","CD19.8",0,"Rejected"
